"split","label_id","class_name","subject_id","image_id","gender","glasses","reflection","lighting","sensor_id","label_provenance","image_rel"
"val","0","closed","s0014","00599","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00599_0_0_0_0_0_01.png"
"val","0","closed","s0014","00600","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00600_0_0_0_0_0_01.png"
"val","0","closed","s0014","00601","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00601_0_0_0_0_0_01.png"
"val","0","closed","s0014","00602","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00602_0_0_0_0_1_01.png"
"val","0","closed","s0014","00603","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00603_0_0_0_0_0_01.png"
"val","0","closed","s0014","00604","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00604_0_0_0_0_1_01.png"
"val","0","closed","s0014","00605","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00605_0_0_0_0_0_01.png"
"val","0","closed","s0014","00606","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00606_0_0_0_0_1_01.png"
"val","0","closed","s0014","00607","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00607_0_0_0_0_0_01.png"
"val","0","closed","s0014","00608","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00608_0_0_0_0_1_01.png"
"val","0","closed","s0014","00609","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00609_0_0_0_0_0_01.png"
"val","0","closed","s0014","00610","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00610_0_0_0_0_1_01.png"
"val","0","closed","s0014","00611","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00611_0_0_0_0_0_01.png"
"val","0","closed","s0014","00612","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00612_0_0_0_0_0_01.png"
"val","0","closed","s0014","00613","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00613_0_0_0_0_1_01.png"
"val","0","closed","s0014","00614","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00614_0_0_0_0_0_01.png"
"val","0","closed","s0014","00615","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00615_0_0_0_0_1_01.png"
"val","0","closed","s0014","00616","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00616_0_0_0_0_0_01.png"
"val","0","closed","s0014","00617","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00617_0_0_0_0_1_01.png"
"val","0","closed","s0014","00618","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00618_0_0_0_0_0_01.png"
"val","0","closed","s0014","00619","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00619_0_0_0_0_1_01.png"
"val","0","closed","s0014","00620","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00620_0_0_0_0_0_01.png"
"val","0","closed","s0014","00621","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00621_0_0_0_0_1_01.png"
"val","0","closed","s0014","00622","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00622_0_0_0_0_0_01.png"
"val","0","closed","s0014","00623","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00623_0_0_0_0_0_01.png"
"val","0","closed","s0014","00624","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00624_0_0_0_0_0_01.png"
"val","0","closed","s0014","00625","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00625_0_0_0_0_0_01.png"
"val","0","closed","s0014","00626","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00626_0_0_0_0_1_01.png"
"val","0","closed","s0014","00627","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00627_0_0_0_0_0_01.png"
"val","0","closed","s0014","00628","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00628_0_0_0_0_1_01.png"
"val","0","closed","s0014","00629","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00629_0_0_0_0_0_01.png"
"val","0","closed","s0014","00630","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00630_0_0_0_0_1_01.png"
"val","0","closed","s0014","00631","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00631_0_0_0_0_0_01.png"
"val","0","closed","s0014","00632","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00632_0_0_0_0_1_01.png"
"val","0","closed","s0014","00633","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00633_0_0_0_0_0_01.png"
"val","0","closed","s0014","00634","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00634_0_0_0_0_0_01.png"
"val","0","closed","s0014","00635","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00635_0_0_0_0_1_01.png"
"val","0","closed","s0014","00636","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00636_0_0_0_0_0_01.png"
"val","0","closed","s0014","00637","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00637_0_0_0_0_1_01.png"
"val","0","closed","s0014","00638","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00638_0_0_0_0_0_01.png"
"val","0","closed","s0014","00639","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00639_0_0_0_0_1_01.png"
"val","0","closed","s0014","00640","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00640_0_0_0_0_0_01.png"
"val","0","closed","s0014","00641","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00641_0_0_0_0_1_01.png"
"val","0","closed","s0014","00642","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00642_0_0_0_0_0_01.png"
"val","0","closed","s0014","00643","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00643_0_0_0_0_1_01.png"
"val","0","closed","s0014","00644","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00644_0_0_0_0_0_01.png"
"val","0","closed","s0014","00645","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00645_0_0_0_0_0_01.png"
"val","0","closed","s0014","00646","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00646_0_0_0_0_1_01.png"
"val","0","closed","s0014","00647","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00647_0_0_0_0_0_01.png"
"val","0","closed","s0014","00648","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00648_0_0_0_0_0_01.png"
"val","0","closed","s0014","00649","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00649_0_0_0_0_0_01.png"
"val","0","closed","s0014","00650","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00650_0_0_0_0_1_01.png"
"val","0","closed","s0014","00651","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00651_0_0_0_0_0_01.png"
"val","0","closed","s0014","00652","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00652_0_0_0_0_1_01.png"
"val","0","closed","s0014","00653","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00653_0_0_0_0_0_01.png"
"val","0","closed","s0014","00654","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00654_0_0_0_0_1_01.png"
"val","0","closed","s0014","00655","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00655_0_0_0_0_0_01.png"
"val","0","closed","s0014","00656","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00656_0_0_0_0_0_01.png"
"val","0","closed","s0014","00657","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00657_0_0_0_0_1_01.png"
"val","0","closed","s0014","00658","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00658_0_0_0_0_0_01.png"
"val","0","closed","s0014","00659","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00659_0_0_0_0_1_01.png"
"val","0","closed","s0014","00660","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00660_0_0_0_0_0_01.png"
"val","0","closed","s0014","00661","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00661_0_0_0_0_1_01.png"
"val","0","closed","s0014","00662","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00662_0_0_0_0_0_01.png"
"val","0","closed","s0014","00663","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00663_0_0_0_0_1_01.png"
"val","0","closed","s0014","00664","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00664_0_0_0_0_0_01.png"
"val","0","closed","s0014","00665","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00665_0_0_0_0_1_01.png"
"val","0","closed","s0014","00666","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00666_0_0_0_0_0_01.png"
"val","0","closed","s0014","00667","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00667_0_0_0_0_0_01.png"
"val","0","closed","s0014","00668","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00668_0_0_0_0_0_01.png"
"val","0","closed","s0014","00669","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00669_0_0_0_0_1_01.png"
"val","0","closed","s0014","00670","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00670_0_0_0_0_0_01.png"
"val","0","closed","s0014","00671","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00671_0_0_0_0_1_01.png"
"val","0","closed","s0014","00672","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00672_0_0_0_0_0_01.png"
"val","0","closed","s0014","00673","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00673_0_0_0_0_0_01.png"
"val","0","closed","s0014","00674","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00674_0_0_0_0_0_01.png"
"val","0","closed","s0014","00675","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00675_0_0_0_0_1_01.png"
"val","0","closed","s0014","00676","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00676_0_0_0_0_0_01.png"
"val","0","closed","s0014","00677","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00677_0_0_0_0_1_01.png"
"val","0","closed","s0014","00678","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00678_0_0_0_0_0_01.png"
"val","0","closed","s0014","00679","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00679_0_0_0_0_0_01.png"
"val","0","closed","s0014","00680","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00680_0_0_0_0_1_01.png"
"val","0","closed","s0014","00681","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00681_0_0_0_0_0_01.png"
"val","0","closed","s0014","00682","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00682_0_0_0_0_1_01.png"
"val","0","closed","s0014","00683","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00683_0_0_0_0_0_01.png"
"val","0","closed","s0014","00684","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00684_0_0_0_0_1_01.png"
"val","0","closed","s0014","00685","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00685_0_0_0_0_0_01.png"
"val","0","closed","s0014","00686","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00686_0_0_0_0_1_01.png"
"val","0","closed","s0014","00687","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00687_0_0_0_0_0_01.png"
"val","0","closed","s0014","00688","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00688_0_0_0_0_1_01.png"
"val","0","closed","s0014","00689","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00689_0_0_0_0_0_01.png"
"val","0","closed","s0014","00690","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00690_0_0_0_0_0_01.png"
"val","0","closed","s0014","00691","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00691_0_0_0_0_1_01.png"
"val","0","closed","s0014","00692","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00692_0_0_0_0_0_01.png"
"val","0","closed","s0014","00693","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00693_0_0_0_0_1_01.png"
"val","0","closed","s0014","00694","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00694_0_0_0_0_0_01.png"
"val","0","closed","s0014","00695","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00695_0_0_0_0_1_01.png"
"val","0","closed","s0014","00696","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00696_0_0_0_0_0_01.png"
"val","0","closed","s0014","00697","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00697_0_0_0_0_0_01.png"
"val","0","closed","s0014","00698","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00698_0_0_0_0_0_01.png"
"val","0","closed","s0014","00699","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00699_0_0_0_0_1_01.png"
"val","0","closed","s0014","00700","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00700_0_0_0_0_0_01.png"
"val","0","closed","s0014","00701","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00701_0_0_0_0_0_01.png"
"val","0","closed","s0014","00702","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00702_0_0_0_0_1_01.png"
"val","0","closed","s0014","00703","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00703_0_0_0_0_0_01.png"
"val","0","closed","s0014","00704","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00704_0_0_0_0_1_01.png"
"val","0","closed","s0014","00705","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00705_0_0_0_0_0_01.png"
"val","0","closed","s0014","00706","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00706_0_0_0_0_1_01.png"
"val","0","closed","s0014","00707","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00707_0_0_0_0_0_01.png"
"val","0","closed","s0014","00708","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00708_0_0_0_0_1_01.png"
"val","0","closed","s0014","00709","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00709_0_0_0_0_0_01.png"
"val","0","closed","s0014","00710","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00710_0_0_0_0_1_01.png"
"val","0","closed","s0014","00711","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00711_0_0_0_0_0_01.png"
"val","0","closed","s0014","00712","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00712_0_0_0_0_0_01.png"
"val","0","closed","s0014","00713","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00713_0_0_0_0_1_01.png"
"val","0","closed","s0014","00714","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00714_0_0_0_0_0_01.png"
"val","0","closed","s0014","00715","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00715_0_0_0_0_1_01.png"
"val","0","closed","s0014","00716","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00716_0_0_0_0_0_01.png"
"val","0","closed","s0014","00717","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00717_0_0_0_0_1_01.png"
"val","0","closed","s0014","00718","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00718_0_0_0_0_0_01.png"
"val","0","closed","s0014","00719","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00719_0_0_0_0_1_01.png"
"val","0","closed","s0014","00720","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00720_0_0_0_0_0_01.png"
"val","0","closed","s0014","00721","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00721_0_0_0_0_0_01.png"
"val","0","closed","s0014","00722","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00722_0_0_0_0_0_01.png"
"val","0","closed","s0014","00723","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00723_0_0_0_0_0_01.png"
"val","0","closed","s0014","00724","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00724_0_0_0_0_0_01.png"
"val","0","closed","s0014","00725","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00725_0_0_0_0_0_01.png"
"val","0","closed","s0014","00726","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00726_0_0_0_0_1_01.png"
"val","0","closed","s0014","00727","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00727_0_0_0_0_0_01.png"
"val","0","closed","s0014","00728","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00728_0_0_0_0_1_01.png"
"val","0","closed","s0014","00729","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00729_0_0_0_0_0_01.png"
"val","0","closed","s0014","00730","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00730_0_0_0_0_1_01.png"
"val","0","closed","s0014","00731","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00731_0_0_0_0_0_01.png"
"val","0","closed","s0014","00732","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00732_0_0_0_0_1_01.png"
"val","0","closed","s0014","00733","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00733_0_0_0_0_0_01.png"
"val","0","closed","s0014","00734","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00734_0_0_0_0_0_01.png"
"val","0","closed","s0014","00735","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00735_0_0_0_0_1_01.png"
"val","0","closed","s0014","00736","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00736_0_0_0_0_0_01.png"
"val","0","closed","s0014","00737","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00737_0_0_0_0_1_01.png"
"val","0","closed","s0014","00738","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00738_0_0_0_0_0_01.png"
"val","0","closed","s0014","00739","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00739_0_0_0_0_1_01.png"
"val","0","closed","s0014","00740","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00740_0_0_0_0_0_01.png"
"val","0","closed","s0014","00741","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00741_0_0_0_0_1_01.png"
"val","0","closed","s0014","00742","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00742_0_0_0_0_0_01.png"
"val","0","closed","s0014","00743","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00743_0_0_0_0_1_01.png"
"val","0","closed","s0014","00744","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00744_0_0_0_0_0_01.png"
"val","0","closed","s0014","00745","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00745_0_0_0_0_0_01.png"
"val","0","closed","s0014","00746","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00746_0_0_0_0_1_01.png"
"val","0","closed","s0014","00747","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00747_0_0_0_0_0_01.png"
"val","0","closed","s0014","00748","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00748_0_0_0_0_1_01.png"
"val","0","closed","s0014","00749","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00749_0_0_0_0_0_01.png"
"val","0","closed","s0014","00750","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00750_0_0_0_0_1_01.png"
"val","0","closed","s0014","00751","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00751_0_0_0_0_0_01.png"
"val","0","closed","s0014","00752","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00752_0_0_0_0_1_01.png"
"val","0","closed","s0014","00753","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00753_0_0_0_0_0_01.png"
"val","0","closed","s0014","00754","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00754_0_0_0_0_1_01.png"
"val","0","closed","s0014","00755","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00755_0_0_0_0_0_01.png"
"val","0","closed","s0014","00756","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00756_0_0_0_0_0_01.png"
"val","0","closed","s0014","00757","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00757_0_0_0_0_1_01.png"
"val","0","closed","s0014","00758","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00758_0_0_0_0_0_01.png"
"val","0","closed","s0014","00759","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00759_0_0_0_0_1_01.png"
"val","0","closed","s0014","00760","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00760_0_0_0_0_0_01.png"
"val","0","closed","s0014","00761","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00761_0_0_0_0_1_01.png"
"val","0","closed","s0014","00762","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00762_0_0_0_0_0_01.png"
"val","0","closed","s0014","00763","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00763_0_0_0_0_1_01.png"
"val","0","closed","s0014","00764","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00764_0_0_0_0_0_01.png"
"val","0","closed","s0014","00765","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00765_0_0_0_0_1_01.png"
"val","0","closed","s0014","00766","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00766_0_0_0_0_0_01.png"
"val","0","closed","s0014","00767","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00767_0_0_0_0_0_01.png"
"val","0","closed","s0014","00768","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00768_0_0_0_0_1_01.png"
"val","0","closed","s0014","00769","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00769_0_0_0_0_0_01.png"
"val","0","closed","s0014","00770","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00770_0_0_0_0_1_01.png"
"val","0","closed","s0014","00771","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00771_0_0_0_0_0_01.png"
"val","0","closed","s0014","00772","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00772_0_0_0_0_1_01.png"
"val","0","closed","s0014","00773","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00773_0_0_0_0_0_01.png"
"val","0","closed","s0014","00774","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00774_0_0_0_0_1_01.png"
"val","0","closed","s0014","00775","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00775_0_0_0_0_0_01.png"
"val","0","closed","s0014","00776","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00776_0_0_0_0_1_01.png"
"val","0","closed","s0014","00777","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00777_0_0_0_0_0_01.png"
"val","0","closed","s0014","00778","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00778_0_0_0_0_1_01.png"
"val","0","closed","s0014","00779","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00779_0_0_0_0_0_01.png"
"val","0","closed","s0014","00780","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00780_0_0_0_0_1_01.png"
"val","0","closed","s0014","00781","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00781_0_0_0_0_0_01.png"
"val","0","closed","s0014","00782","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00782_0_0_0_0_1_01.png"
"val","0","closed","s0014","00783","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00783_0_0_0_0_0_01.png"
"val","0","closed","s0014","00784","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00784_0_0_0_0_1_01.png"
"val","0","closed","s0014","00785","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00785_0_0_0_0_0_01.png"
"val","0","closed","s0014","00786","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00786_0_0_0_0_1_01.png"
"val","0","closed","s0014","00787","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00787_0_0_0_0_0_01.png"
"val","0","closed","s0014","00788","0","0","0","1","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00788_0_0_0_0_1_01.png"
"val","0","closed","s0014","00789","0","0","0","0","01","official_filename_metadata","data/dms/eye_state/images/val/closed/s0014_00789_0_0_0_0_0_01.png"
