"split","source_split","label_id","class_name","scene_image_id","seat_position","modality","label_provenance","image_rel"
"train","train","0","empty","455","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_455_seatPosition_0_GT_0.png"
"train","train","0","empty","455","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_455_seatPosition_2_GT_0.png"
"train","train","0","empty","45","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_45_seatPosition_0_GT_0.png"
"train","train","0","empty","460","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_460_seatPosition_0_GT_0.png"
"train","train","0","empty","462","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_462_seatPosition_2_GT_0.png"
"train","train","0","empty","467","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_467_seatPosition_0_GT_0.png"
"train","train","0","empty","467","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_467_seatPosition_2_GT_0.png"
"val","train","0","empty","468","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_468_seatPosition_0_GT_0.png"
"train","train","0","empty","470","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_470_seatPosition_0_GT_0.png"
"train","train","0","empty","470","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_470_seatPosition_2_GT_0.png"
"train","train","0","empty","473","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_473_seatPosition_2_GT_0.png"
"train","train","0","empty","474","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_474_seatPosition_2_GT_0.png"
"train","train","0","empty","475","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_475_seatPosition_2_GT_0.png"
"train","train","0","empty","479","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_479_seatPosition_0_GT_0.png"
"train","train","0","empty","479","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_479_seatPosition_2_GT_0.png"
"val","train","0","empty","47","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_47_seatPosition_2_GT_0.png"
"train","train","0","empty","482","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_482_seatPosition_0_GT_0.png"
"train","train","0","empty","488","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_488_seatPosition_2_GT_0.png"
"train","train","0","empty","489","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_489_seatPosition_0_GT_0.png"
"train","train","0","empty","490","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_490_seatPosition_0_GT_0.png"
"train","train","0","empty","490","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_490_seatPosition_2_GT_0.png"
"train","train","0","empty","493","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_493_seatPosition_0_GT_0.png"
"train","train","0","empty","496","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_496_seatPosition_2_GT_0.png"
"train","train","0","empty","504","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_504_seatPosition_2_GT_0.png"
"train","train","0","empty","505","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_505_seatPosition_0_GT_0.png"
"train","train","0","empty","512","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_512_seatPosition_2_GT_0.png"
"train","train","0","empty","513","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_513_seatPosition_0_GT_0.png"
"train","train","0","empty","518","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_518_seatPosition_2_GT_0.png"
"train","train","0","empty","521","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_521_seatPosition_2_GT_0.png"
"train","train","0","empty","523","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_523_seatPosition_2_GT_0.png"
"val","train","0","empty","527","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_527_seatPosition_2_GT_0.png"
"train","train","0","empty","529","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_529_seatPosition_2_GT_0.png"
"train","train","0","empty","530","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_530_seatPosition_0_GT_0.png"
"train","train","0","empty","534","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_534_seatPosition_2_GT_0.png"
"train","train","0","empty","535","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_535_seatPosition_2_GT_0.png"
"train","train","0","empty","536","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_536_seatPosition_2_GT_0.png"
"train","train","0","empty","538","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_538_seatPosition_2_GT_0.png"
"train","train","0","empty","541","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_541_seatPosition_2_GT_0.png"
"train","train","0","empty","542","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_542_seatPosition_2_GT_0.png"
"train","train","0","empty","544","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_544_seatPosition_2_GT_0.png"
"val","train","0","empty","549","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_549_seatPosition_0_GT_0.png"
"val","train","0","empty","550","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_550_seatPosition_2_GT_0.png"
"train","train","0","empty","553","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_553_seatPosition_2_GT_0.png"
"train","train","0","empty","554","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_554_seatPosition_2_GT_0.png"
"val","train","0","empty","555","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_555_seatPosition_2_GT_0.png"
"train","train","0","empty","556","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_556_seatPosition_2_GT_0.png"
"train","train","0","empty","559","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_559_seatPosition_0_GT_0.png"
"train","train","0","empty","55","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_55_seatPosition_2_GT_0.png"
"train","train","0","empty","565","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_565_seatPosition_2_GT_0.png"
"train","train","0","empty","569","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_569_seatPosition_2_GT_0.png"
"train","train","0","empty","56","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_56_seatPosition_2_GT_0.png"
"train","train","0","empty","570","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_570_seatPosition_2_GT_0.png"
"train","train","0","empty","573","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_573_seatPosition_2_GT_0.png"
"val","train","0","empty","576","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_576_seatPosition_2_GT_0.png"
"train","train","0","empty","578","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_578_seatPosition_2_GT_0.png"
"val","train","0","empty","579","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_579_seatPosition_2_GT_0.png"
"train","train","0","empty","57","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_57_seatPosition_2_GT_0.png"
"train","train","0","empty","584","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_584_seatPosition_2_GT_0.png"
"train","train","0","empty","590","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_590_seatPosition_0_GT_0.png"
"train","train","0","empty","594","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_594_seatPosition_2_GT_0.png"
"train","train","0","empty","597","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_597_seatPosition_2_GT_0.png"
"train","train","0","empty","598","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_598_seatPosition_0_GT_0.png"
"train","train","0","empty","600","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_600_seatPosition_2_GT_0.png"
"train","train","0","empty","602","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_602_seatPosition_2_GT_0.png"
"train","train","0","empty","603","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_603_seatPosition_0_GT_0.png"
"train","train","0","empty","605","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_605_seatPosition_2_GT_0.png"
"train","train","0","empty","609","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_609_seatPosition_0_GT_0.png"
"train","train","0","empty","60","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_60_seatPosition_0_GT_0.png"
"train","train","0","empty","610","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_610_seatPosition_2_GT_0.png"
"train","train","0","empty","612","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_612_seatPosition_2_GT_0.png"
"train","train","0","empty","615","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_615_seatPosition_0_GT_0.png"
"train","train","0","empty","617","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_617_seatPosition_0_GT_0.png"
"train","train","0","empty","620","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_620_seatPosition_0_GT_0.png"
"train","train","0","empty","622","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_622_seatPosition_0_GT_0.png"
"val","train","0","empty","625","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_625_seatPosition_0_GT_0.png"
"val","train","0","empty","625","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_625_seatPosition_2_GT_0.png"
"val","train","0","empty","627","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_627_seatPosition_2_GT_0.png"
"train","train","0","empty","629","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_629_seatPosition_0_GT_0.png"
"train","train","0","empty","629","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_629_seatPosition_2_GT_0.png"
"train","train","0","empty","632","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_632_seatPosition_2_GT_0.png"
"train","train","0","empty","636","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_636_seatPosition_2_GT_0.png"
"train","train","0","empty","637","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_637_seatPosition_2_GT_0.png"
"train","train","0","empty","638","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_638_seatPosition_2_GT_0.png"
"train","train","0","empty","639","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_639_seatPosition_2_GT_0.png"
"train","train","0","empty","642","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_642_seatPosition_0_GT_0.png"
"train","train","0","empty","642","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_642_seatPosition_2_GT_0.png"
"train","train","0","empty","643","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_643_seatPosition_2_GT_0.png"
"train","train","0","empty","644","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_644_seatPosition_2_GT_0.png"
"train","train","0","empty","645","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_645_seatPosition_0_GT_0.png"
"train","train","0","empty","646","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_646_seatPosition_2_GT_0.png"
"val","train","0","empty","647","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_647_seatPosition_0_GT_0.png"
"val","train","0","empty","647","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_647_seatPosition_2_GT_0.png"
"train","train","0","empty","648","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_648_seatPosition_2_GT_0.png"
"train","train","0","empty","649","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_649_seatPosition_2_GT_0.png"
"val","train","0","empty","650","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_650_seatPosition_2_GT_0.png"
"train","train","0","empty","655","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_655_seatPosition_0_GT_0.png"
"train","train","0","empty","658","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_658_seatPosition_2_GT_0.png"
"train","train","0","empty","660","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_660_seatPosition_2_GT_0.png"
"train","train","0","empty","662","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_662_seatPosition_0_GT_0.png"
"train","train","0","empty","664","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_664_seatPosition_0_GT_0.png"
"train","train","0","empty","665","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_665_seatPosition_2_GT_0.png"
"train","train","0","empty","667","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_667_seatPosition_2_GT_0.png"
"val","train","0","empty","66","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_66_seatPosition_2_GT_0.png"
"train","train","0","empty","674","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_674_seatPosition_2_GT_0.png"
"val","train","0","empty","678","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_678_seatPosition_2_GT_0.png"
"train","train","0","empty","679","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_679_seatPosition_0_GT_0.png"
"train","train","0","empty","67","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_67_seatPosition_2_GT_0.png"
"train","train","0","empty","685","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_685_seatPosition_2_GT_0.png"
"train","train","0","empty","689","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_689_seatPosition_2_GT_0.png"
"train","train","0","empty","68","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_68_seatPosition_0_GT_0.png"
"train","train","0","empty","690","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_690_seatPosition_2_GT_0.png"
"train","train","0","empty","691","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_691_seatPosition_2_GT_0.png"
"train","train","0","empty","693","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_693_seatPosition_2_GT_0.png"
"train","train","0","empty","694","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_694_seatPosition_2_GT_0.png"
"train","train","0","empty","697","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_697_seatPosition_2_GT_0.png"
"train","train","0","empty","701","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_701_seatPosition_2_GT_0.png"
"train","train","0","empty","702","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_702_seatPosition_0_GT_0.png"
"train","train","0","empty","707","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_707_seatPosition_2_GT_0.png"
"train","train","0","empty","708","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_708_seatPosition_2_GT_0.png"
"train","train","0","empty","711","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_711_seatPosition_2_GT_0.png"
"train","train","0","empty","712","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_712_seatPosition_2_GT_0.png"
"val","train","0","empty","715","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_715_seatPosition_0_GT_0.png"
"train","train","0","empty","716","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_716_seatPosition_2_GT_0.png"
"train","train","0","empty","718","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_718_seatPosition_2_GT_0.png"
"train","train","0","empty","71","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_71_seatPosition_2_GT_0.png"
"train","train","0","empty","720","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_720_seatPosition_2_GT_0.png"
"train","train","0","empty","722","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_722_seatPosition_2_GT_0.png"
"train","train","0","empty","72","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_72_seatPosition_0_GT_0.png"
"val","train","0","empty","730","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_730_seatPosition_0_GT_0.png"
"train","train","0","empty","731","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_731_seatPosition_2_GT_0.png"
"train","train","0","empty","733","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_733_seatPosition_2_GT_0.png"
"train","train","0","empty","734","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_734_seatPosition_0_GT_0.png"
"train","train","0","empty","734","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_734_seatPosition_2_GT_0.png"
"train","train","0","empty","735","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_735_seatPosition_2_GT_0.png"
"train","train","0","empty","737","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_737_seatPosition_2_GT_0.png"
"val","train","0","empty","738","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_738_seatPosition_0_GT_0.png"
"train","train","0","empty","741","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_741_seatPosition_2_GT_0.png"
"train","train","0","empty","744","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_744_seatPosition_0_GT_0.png"
"train","train","0","empty","749","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_749_seatPosition_2_GT_0.png"
"train","train","0","empty","74","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_74_seatPosition_2_GT_0.png"
"val","train","0","empty","751","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/val/empty/i3_train_imageID_751_seatPosition_2_GT_0.png"
"train","train","0","empty","752","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_752_seatPosition_2_GT_0.png"
"train","train","0","empty","754","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_754_seatPosition_2_GT_0.png"
"train","train","0","empty","755","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_755_seatPosition_2_GT_0.png"
"train","train","0","empty","759","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_759_seatPosition_2_GT_0.png"
"train","train","0","empty","765","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_765_seatPosition_2_GT_0.png"
"train","train","0","empty","76","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_76_seatPosition_0_GT_0.png"
"train","train","0","empty","771","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_771_seatPosition_2_GT_0.png"
"train","train","0","empty","772","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_772_seatPosition_2_GT_0.png"
"train","train","0","empty","774","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_774_seatPosition_2_GT_0.png"
"train","train","0","empty","778","0","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_778_seatPosition_0_GT_0.png"
"train","train","0","empty","779","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_779_seatPosition_2_GT_0.png"
"train","train","0","empty","77","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_77_seatPosition_2_GT_0.png"
"train","train","0","empty","782","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_782_seatPosition_2_GT_0.png"
"train","train","0","empty","783","2","synthetic_grayscale_ir","official_filename_and_class_folder","data/dms/rear_occupancy_sviro/images/train/empty/i3_train_imageID_783_seatPosition_2_GT_0.png"
