"split","label_id","class_name","subject_id","label_provenance","image_rel"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_344_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_345_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_350_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_351_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_353_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_354_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_355_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_357_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_360_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_362_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_364_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_367_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_369_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_371_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_377_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_384_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_388_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_394_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_396_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_397_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_399_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_3_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_401_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_403_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_404_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_407_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_410_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_411_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_412_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_419_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_420_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_421_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_425_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_427_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_428_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_42_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_432_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_434_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_435_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_439_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_43_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_442_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_447_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_451_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_452_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_453_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_455_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_456_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_457_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_460_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_462_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_465_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_470_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_471_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_473_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_488_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_492_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_501_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_505_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_508_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_509_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_514_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_519_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_522_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_524_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_528_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_52_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_533_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_539_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_543_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_546_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_547_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_54_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_550_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_556_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_559_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_560_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_567_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_56_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_572_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_573_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_576_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_578_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_582_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_588_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_590_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_591_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_596_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_599_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_602_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_605_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_608_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_609_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_612_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_615_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_617_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_618_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_622_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_630_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_635_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_636_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_644_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_649_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_652_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_653_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_654_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_658_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_65_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_666_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_668_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_671_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_674_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_677_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_679_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_686_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_690_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_691_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_695_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_696_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_701_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_709_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_711_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_715_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_721_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_724_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_726_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_727_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_730_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_731_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_732_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_733_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_735_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_73_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_741_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_749_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_74_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_754_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_758_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_762_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_767_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_776_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_777_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_783_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_784_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_787_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_78_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_790_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_792_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_796_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_799_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_79_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_804_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_809_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_80_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_819_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_81_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_820_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_821_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_822_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_823_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_828_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_829_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_82_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_830_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_831_notdrowsy.jpg"
"test","0","notdrowsy","001","derived_subset_folder_weak_label","data/dms/drowsiness_binary/images/test/notdrowsy/001_noglasses_nonsleepyCombination_834_notdrowsy.jpg"
